order_id,first_name,last_name,order_date,order_year,order_month,revenue_per_item,product_name,product_category
40087,Sydney,Arnold,2025-04-22 10:47:00.000000 UTC,2025,4,25.989999771118164,Ocean Avenue Women's Bora Bora Bandeaukini Top,Swim
40087,Sydney,Arnold,2025-04-22 10:47:00.000000 UTC,2025,4,36.400001525878906,Cinema Etoile Women's Molded Bump Cup Apron Babydoll,Intimates
35466,Nicole,Scott,2025-04-26 07:46:00.000000 UTC,2025,4,39.9900016784668,Casual Moments Women's Marshmallow Hooded Wrap,Sleep & Lounge
11755,Luis,Barrett,2024-04-02 00:47:00.000000 UTC,2024,4,349.98001098632807,Lacoste Men's Club Cashmere Crewneck Sweater Blue,Sweaters
113105,Crystal,Watson,2025-04-09 06:00:00.000000 UTC,2025,4,16.0,Cinema Etoile Women's Lace Trim V-Neck Camisole,Intimates
96137,Marvin,Patel,2025-04-08 13:20:00.000000 UTC,2025,4,88.989997863769531,BUFFALO KOBE SLIM BOOT WASHED JEAN MENS BM14033,Jeans
60817,Charles,Collins,2025-04-08 01:13:00.000000 UTC,2025,4,81.9000015258789,Fred Perry Men's V-Neck Sweater,Sweaters
35981,James,Elliott,2025-04-20 01:15:00.000000 UTC,2025,4,16.989999771118164,Nike Men's Lo Cut Moisture Management Socks 3 pack,Socks
35982,James,Elliott,2025-04-21 01:15:00.000000 UTC,2025,4,21.649999618530277,Hawaiian Exclusive Woody Shirt,Tops & Tees
20704,Isabel,Olsen,2024-04-09 18:48:00.000000 UTC,2024,4,42.9900016784668,Patty Women Mesh Fabric Fully Lined Cowl Neck Ruched Sheath Cocktail Party Mini Dress,Dresses
99320,Robert,Brewer,2025-04-13 06:59:00.000000 UTC,2025,4,36.75,Ezekiel Men's Inglewood Short,Shorts
99320,Robert,Brewer,2025-04-13 06:59:00.000000 UTC,2025,4,65.0,Dockers Mens Big And Tall Comfort Cargo Classic Fit Flat Front Pant,Pants
19864,Cathy,Patrick,2025-04-16 06:13:00.000000 UTC,2025,4,4.9899997711181641,Classic Tortoise Wayfarer Style Sunglasses,Plus
19864,Cathy,Patrick,2025-04-16 06:13:00.000000 UTC,2025,4,39.9900016784668,Womens One Piece/bikini Monokini Swimsuit w/ Fringe MW Multiple Prints and Solids,Swim
19864,Cathy,Patrick,2025-04-16 06:13:00.000000 UTC,2025,4,70.0,Women's Port Authority Fine-Gauge Crewneck Cardigan Sweater,Sweaters
19864,Cathy,Patrick,2025-04-16 06:13:00.000000 UTC,2025,4,414.95001220703131,NAU Highline Blazer Women's Clothing,Blazers & Jackets
91947,Sharon,Cook,2025-04-25 08:18:10.892317 UTC,2025,4,13.5,HUE Women's Cotton Tight,Socks & Hosiery
91947,Sharon,Cook,2025-04-25 08:18:10.892317 UTC,2025,4,73.989997863769531,Strapless Bandage Mini Bubble Dress Prom Party Formal Gown,Dresses
114484,Scott,Shaw,2025-04-09 05:10:00.000000 UTC,2025,4,5.9499998092651367,Men's Nike Dri-Fit Golf Essential No-Show Socks,Socks
114484,Scott,Shaw,2025-04-09 05:10:00.000000 UTC,2025,4,13.789999961853027,Fruit of the Loom Men's Thermal Knit Crew Top - Natural,Underwear
114484,Scott,Shaw,2025-04-09 05:10:00.000000 UTC,2025,4,44.930000305175774,Quiksilver Mens Crewneck Sweater - Style 107717M,Tops & Tees
85742,Joseph,Perez,2023-04-20 01:20:00.000000 UTC,2023,4,27.989999771118164,Dockers Men' D3 Pleated Soft Khaki Short,Shorts
85742,Joseph,Perez,2023-04-20 01:20:00.000000 UTC,2023,4,169.99000549316406,Carhartt Men's Down Kalkaska Jacket,Outerwear & Coats
106107,Emily,Perez,2025-04-27 07:35:05.869669 UTC,2025,4,78.75,Maternal America Women's Maternity 2 Piece O-ring Tankini,Maternity
57345,Alexis,Armstrong,2025-04-05 11:21:00.000000 UTC,2025,4,55.0,Three Dots Red Women's Fit Long Sleeve Crewneck,Tops & Tees
33444,Jonathan,Figueroa,2023-04-28 06:16:00.000000 UTC,2023,4,25.0,Key Industries Men's Plus-Size Long Sleeve Pocket Tee,Tops & Tees
26400,Nicole,Myers,2025-04-27 14:08:11.624250 UTC,2025,4,22.989999771118164,Vip Boutique Womens Fleck Owl Print Jumper,Sweaters
49276,Jennifer,Yates,2025-04-20 09:16:00.000000 UTC,2025,4,17.0,JMS Casual Attitude Cotton Spandex Wire Free White,Intimates
310,Scott,Phillips,2024-04-06 04:08:00.000000 UTC,2024,4,54.0,Lee Men's Dungarees Belted Wyoming Cargo Short,Shorts
60126,Bryan,Randolph,2024-04-19 00:27:00.000000 UTC,2024,4,25.989999771118164,Champion Mens Jersey Short,Active
61273,Jessica,Jackson,2023-04-27 13:19:00.000000 UTC,2023,4,92.0,Ava Plunge One-Piece Swimsuit,Swim
115820,Kyle,Schwartz,2025-04-17 17:57:00.000000 UTC,2025,4,32.0,Classic Tag-Free A-shirt - 6 Pack Value!,Underwear
100590,Morgan,Higgins,2025-04-09 12:23:00.000000 UTC,2025,4,9.5,No Panty Line PromiseÂ® Modal Bikini,Intimates
18328,Ashley,Perkins,2023-04-29 16:06:00.000000 UTC,2023,4,68.0,Freya Rosie Soft Cup Nursing Bra,Maternity
121410,Lauren,Wright,2025-04-26 10:56:17.638851 UTC,2025,4,14.0,Jessica Simpson Women's Heart Fairisle and Solid 2 Pair Knee High Sock Pack,Plus
103500,Michele,Thompson,2025-04-02 18:25:00.000000 UTC,2025,4,110.0,Only Hearts Crepe De Chine Slip Coffee,Intimates
109864,Jessica,Moore,2024-04-12 10:59:00.000000 UTC,2024,4,31.450000762939453,Laura High Quality Sexy Black Bra Thong SET #SL101055BL Made in Colombia,Intimates
25352,Donald,Garza,2025-04-27 13:22:00.000000 UTC,2025,4,35.0,Wildman T WT-43B - Contrast Banned Square Cut Swimuit w/ Ball Lifter Cock-Ring,Swim
25353,Donald,Garza,2025-04-27 13:22:00.000000 UTC,2025,4,39.950000762939446,Carhartt Men's Loose Fit Straight Leg Jean,Jeans
21201,Collin,Kelley,2025-04-25 10:22:46.022748 UTC,2025,4,25.0,Gold Toe Men's Powersox Heavy Cushion Socks,Socks
67226,Derrick,Clarke,2025-04-18 14:22:00.000000 UTC,2025,4,9.380000114440918,HUGO BOSS Men's Boss Black Solid Sock With HUGO BOSS Logo,Socks
67226,Derrick,Clarke,2025-04-18 14:22:00.000000 UTC,2025,4,195.0,Earnest Sewn Men's Ace Boot Cut Jean,Jeans
75655,Ronnie,Patrick,2025-04-03 13:21:00.000000 UTC,2025,4,11.0,Wolverine Men's 2 Pack Steel Toe Midcalf,Socks
57813,Gary,Green,2025-04-26 05:31:00.000000 UTC,2025,4,31.069999694824215,Red Kap Men's Wrinkle Resistant Cargo Pant 100% Cotton 8oz Twill TouchTex,Pants
90583,Kimberly,Ewing,2025-04-15 06:43:00.000000 UTC,2025,4,23.860000610351559,Allegra K Ladies Long Sleeve Solid Plush Patch Drawstring Hood Tunic Hoodie Green XS,Fashion Hoodies & Sweatshirts
117694,Arthur,Santos,2023-04-20 07:39:00.000000 UTC,2023,4,50.0,neff Men's Corporate Fashion Hoodie,Fashion Hoodies & Sweatshirts
26814,Eric,Ingram,2021-04-07 00:59:00.000000 UTC,2021,4,120.0,Smartwool Men's Sportknit Crew Shirt,Sweaters
26814,Eric,Ingram,2021-04-07 00:59:00.000000 UTC,2021,4,178.0,7 For All Mankind Men's Relaxed Fit Jean in Perfectly worn,Jeans
34076,Jodi,Davis,2025-04-24 05:52:00.000000 UTC,2025,4,141.6199951171875,Le Suit Safari Nights Jacket Dress,Suits
42871,Jonathan,Williams,2025-04-07 16:23:00.000000 UTC,2025,4,55.119998931884766,Levi's Men's Washed Cotton Hoody,Outerwear & Coats
38633,Patrick,Valdez,2025-04-05 00:52:00.000000 UTC,2025,4,91.1500015258789,SKINS Men's A400 1/2 Tights,Active
1268,Jeffrey,Blake,2023-04-17 08:35:00.000000 UTC,2023,4,49.5,Bullhead Mens Gravels Slim Barely Worn 2 Jeans,Jeans
1268,Jeffrey,Blake,2023-04-17 08:35:00.000000 UTC,2023,4,68.0,Cutter & Buck Big & Tall Terrace Canvas Shorts,Shorts
114706,Walter,Garcia,2025-04-05 18:31:00.000000 UTC,2025,4,29.989999771118164,Savane Men's Big Twill Cargo Short,Shorts
114706,Walter,Garcia,2025-04-05 18:31:00.000000 UTC,2025,4,31.989999771118164,Easy Care Short Sleeve Twill Shirt (Regular and Big & Tall Sizes),Tops & Tees
114706,Walter,Garcia,2025-04-05 18:31:00.000000 UTC,2025,4,34.950000762939453,Nautica Mens Belted Cargo Shorts,Shorts
114706,Walter,Garcia,2025-04-05 18:31:00.000000 UTC,2025,4,43.979999542236328,Port Authority Signature - Activo 1/4 Zip Microfleece. F102,Sweaters
41357,Katie,White,2023-04-10 14:55:00.000000 UTC,2023,4,13.5,Hue Womens Textured Diamond Tight,Socks & Hosiery
89947,Maria,Foley,2022-04-07 15:24:00.000000 UTC,2022,4,159.0,7 For All Mankind Women's Mid Rise Skinny Fit Jean in Rinsed Indigo,Jeans
124544,Ashley,Stokes,2025-04-01 05:17:00.000000 UTC,2025,4,8.9899997711181641,Satin Charmeuse Chemise with Belt Five Colors Plus Size Up2date Fashion Style#ChePLS,Sleep & Lounge
21233,Patrick,Alexander,2022-04-13 06:28:00.000000 UTC,2022,4,149.92999267578125,Columbia Men's Ballistic Iii Fleece Jacket,Outerwear & Coats
73408,Michael,Robles,2025-04-11 00:21:00.000000 UTC,2025,4,49.0,RVCA Men's Americana Pant,Pants
124454,Brittany,Harding,2025-04-11 12:53:00.000000 UTC,2025,4,25.0,Tapout Women's Work Out Compression Short,Active
18356,Thomas,Anderson,2023-04-02 18:10:00.000000 UTC,2023,4,25.0,Southpole Men's Basic Twill Flat Front Shorts,Shorts
54510,Shirley,Schultz,2023-04-29 12:12:00.000000 UTC,2023,4,58.0,Hanro Women's Seamless V-Neck Camisole,Tops & Tees
15655,George,Walker,2025-04-12 07:10:00.000000 UTC,2025,4,23.989999771118164,Cornerstone Industrial Work Short,Shorts
15655,George,Walker,2025-04-12 07:10:00.000000 UTC,2025,4,49.5,G by GUESS Caiden Vest,Suits & Sport Coats
15655,George,Walker,2025-04-12 07:10:00.000000 UTC,2025,4,78.919998168945312,Ted Baker Men's Winchin Casual Chino Pant,Pants
15655,George,Walker,2025-04-12 07:10:00.000000 UTC,2025,4,166.0,Rufskin Gus - Indigo Stretch Denim Skinny Jeans,Jeans
20173,Alexis,Mccullough,2022-04-13 03:45:00.000000 UTC,2022,4,10.0,Bristols 6 Nippies Basics Self Adhesive Nipple Covers-Creme Hearts-4 count SizeB,Intimates
98306,Joseph,Davis,2023-04-15 13:34:00.000000 UTC,2023,4,6.5,YogaColors Emoticon Unisex Triple Stripe Sporty Knee High Sock,Active
101347,Martha,Walter,2023-04-11 13:10:00.000000 UTC,2023,4,27.75,Hoodie Buddie Built-In MP3 Headphones Earbuds Pullover Zip Pocket Heather Charcoal Sweatshirt Teen Unisex,Fashion Hoodies & Sweatshirts
112476,Jeffrey,Crane,2025-04-26 07:02:50.079619 UTC,2025,4,39.950000762939446,Knightsbridge Comfort Wool Mens Dress Pants Expandable Waist Single Pleat,Pants
66931,Russell,Johnson,2025-04-01 18:55:00.000000 UTC,2025,4,25.0,Southpole Men's Basic Workout Shorts,Shorts
66931,Russell,Johnson,2025-04-01 18:55:00.000000 UTC,2025,4,31.950000762939453,Kimono Style Waffle Diamond pattern White Color Adult Bathrobes Robes Unisex Waffle Robe Mens and Womens Bathrobe 100% Cotton Waffle Cloth,Sleep & Lounge
66931,Russell,Johnson,2025-04-01 18:55:00.000000 UTC,2025,4,31.989999771118164,Ed Garments Men's Long Sleeve Shrink Resistant Pique Polo Shirt. 1515,Tops & Tees
66931,Russell,Johnson,2025-04-01 18:55:00.000000 UTC,2025,4,59.9900016784668,Columbia Sportswear Tamiami II Short Sleeve Shirt,Tops & Tees
69889,Judy,Williams,2024-04-21 04:34:00.000000 UTC,2024,4,29.989999771118164,Dreams and Company Plus Size Short French terry robe Dreams & Co,Sleep & Lounge
35210,Chase,Lewis,2021-04-01 01:34:00.000000 UTC,2021,4,24.0,C-IN2 Men's Pop Color Square Neck Tank Top,Underwear
46510,John,Oconnell,2024-04-20 04:40:00.000000 UTC,2024,4,29.989999771118164,Under Armour Men's The Original Fitted V-Neck,Tops & Tees
63844,Linda,Morris,2024-04-16 13:00:00.000000 UTC,2024,4,46.9900016784668,Ed Garments Women's Full Zip Cardigan Hoodie. 065,Sweaters
14084,Kelly,Miller,2025-04-19 01:27:00.000000 UTC,2025,4,50.0,Wacoal Women's Seduction Demi Wire Bra,Plus
77481,Michael,Gordon,2025-04-16 18:23:00.000000 UTC,2025,4,14.699999809265137,O'neill Mens Wallstreet Plaid Hybrid Shorts - Black X 32,Shorts
77481,Michael,Gordon,2025-04-16 18:23:00.000000 UTC,2025,4,43.9900016784668,Volcom Men's Joj Basic Hoody,Fashion Hoodies & Sweatshirts
114914,Danielle,King,2025-04-02 07:20:00.000000 UTC,2025,4,39.9900016784668,Woman Within Plus Size Jean stretch denim straight leg 5-pocket styling,Jeans
30471,Katherine,Owen,2025-04-02 17:39:00.000000 UTC,2025,4,32.0,Cuddle Duds Women's Climatesmart Top,Active
120632,Nicholas,Garcia,2025-04-23 13:11:00.000000 UTC,2025,4,59.9900016784668,Helmut Lang HL UR 801 CS Grey Silk/Cashmere Men's Crewneck Sweater,Sweaters
69542,Donald,Miller,2025-04-05 12:58:00.000000 UTC,2025,4,398.0,7 For All Mankind Men's Ombre Plaid Blazer,Suits & Sport Coats
21481,Robert,Obrien,2025-04-27 12:44:00.000000 UTC,2025,4,56.0,State O Maine Oxford Plaid Robe,Sleep & Lounge
120022,Victor,Howard,2025-04-23 01:47:00.000000 UTC,2025,4,36.450000762939446,Kangol Men's Flexfit Baseball Cap,Accessories
20924,Matthew,Stanley,2023-04-01 09:36:00.000000 UTC,2023,4,24.5,State O Maine Big and Tall Fashion Flannel Lounge Pant,Sleep & Lounge
72029,Craig,Jones,2025-04-28 19:15:44.057330 UTC,2025,4,16.0,C-IN2 Men's Core Basic Profile Brief,Underwear
72030,Craig,Jones,2025-04-28 19:15:44.057330 UTC,2025,4,15.0600004196167,Allegra K Mens NEW Trendy Casual Front Slant Pockets Slim Fitted Straight Trousers Black W31,Pants
72030,Craig,Jones,2025-04-28 19:15:44.057330 UTC,2025,4,33.9900016784668,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER TURTLENECK MELANGE WARM & SOFT - MADE IN PERU,Sweaters
72031,Craig,Jones,2025-04-28 19:15:44.057330 UTC,2025,4,49.9900016784668,Guide Gear 100 gram Thinsulate Insulation Lined Denim Jacket Stonewash,Outerwear & Coats
8574,Shelly,Evans,2025-04-28 06:35:16.019796 UTC,2025,4,149.94999694824219,Ray-Ban Aviator 112/69 Aviator SunglassesMatte Gold58 mm,Accessories
52140,Benjamin,Burch,2025-04-15 15:14:00.000000 UTC,2025,4,34.310001373291016,Retrofit Hooded Sweater,Sweaters
52140,Benjamin,Burch,2025-04-15 15:14:00.000000 UTC,2025,4,38.0,Weatherproof Adult Heathland 1/4 Zip Sweater Black Large,Sweaters
52140,Benjamin,Burch,2025-04-15 15:14:00.000000 UTC,2025,4,75.0,Victorinox Men's Palm Print Board Short,Swim
70925,Brian,Martinez,2024-04-28 01:27:00.000000 UTC,2024,4,42.9900016784668,Gildan 18500 / Adult Hooded Sweatshirt,Active
64967,Steven,Moran,2025-04-26 13:41:00.000000 UTC,2025,4,13.029999732971191,Wigwam Mens Everyday Fusion Sock,Socks
98234,Roger,Melendez,2025-04-22 11:46:00.000000 UTC,2025,4,14.0,HUGO BOSS Men's Mid Calf Pinstripe Dress Sock,Socks
108991,Erika,Hale,2024-04-29 05:27:00.000000 UTC,2024,4,12.970000267028809,Ladies Sleepwear Deluxe Mesh Camisole and Hipster Panty Set,Intimates
87615,Ryan,Young,2025-04-22 15:14:00.000000 UTC,2025,4,119.0,Jet Lag Men's Ath Short,Shorts
97836,Carly,Simon,2020-04-01 13:11:00.000000 UTC,2020,4,17.989999771118164,Purple Cloche Fur Trim Fleece 3 Piece Hat Scarf & Glove Set,Accessories
68994,Steve,Lopez,2025-04-21 05:46:00.000000 UTC,2025,4,34.729999542236328,Perry Ellis Men's Tubular Dress Belt,Accessories
109918,Lauren,Dawson,2025-04-28 15:20:09.038832 UTC,2025,4,34.0,Jockey Polka Dot Print Sleepshirt,Sleep & Lounge
76219,Michael,Edwards,2024-04-29 06:29:00.000000 UTC,2024,4,168.0,True Grit Men's Pebble Sueded Zip Jacket,Outerwear & Coats
38320,Theresa,Hartman,2025-04-22 10:01:00.000000 UTC,2025,4,58.0,Majamas The Organic Easy Bra 2 Pack - Ivory-Medium,Maternity
38321,Theresa,Hartman,2025-04-18 10:01:00.000000 UTC,2025,4,20.0,Betsey Johnson Women's 2 Pack Teach Me A Lesson Crews Gift Box,Socks & Hosiery
114271,Brandi,Madden,2024-04-27 04:34:00.000000 UTC,2024,4,125.9499969482422,Rock Revival - Womens Tullia Bootcut Jeans in B2 Denim,Jeans
37261,Abigail,Holmes,2021-04-01 03:36:00.000000 UTC,2021,4,41.9900016784668,Bali Women's Smooth U Front Close Bra,Intimates
108783,Ryan,Lynch,2025-04-12 06:56:00.000000 UTC,2025,4,13.789999961853027,Fruit of the Loom Men's Men's Thermal Crew Top / Shirt - Navy,Underwear
108783,Ryan,Lynch,2025-04-12 06:56:00.000000 UTC,2025,4,14.0,Dockers Men's Docker's Performance Trunk,Underwear
5518,Heather,Chase,2025-04-06 07:22:00.000000 UTC,2025,4,90.010002136230483,Sutton Studio Petites Narrow Waistband Silk/Cotton Pant,Pants & Capris
37246,Lori,Romero,2025-04-18 10:11:00.000000 UTC,2025,4,6.9499998092651367,AN1225 Women's Solid Color Leggings - Hot Pink,Leggings
37246,Lori,Romero,2025-04-18 10:11:00.000000 UTC,2025,4,138.0,Lilly Pulitzer Women's Sloane Printed Dress,Dresses
37246,Lori,Romero,2025-04-18 10:11:00.000000 UTC,2025,4,195.0,Robert Rodriguez Women's V-Neck Mini Dress,Dresses
37246,Lori,Romero,2025-04-18 10:11:00.000000 UTC,2025,4,206.0,Lilla P Women's  Elbow Sleeve Sweater Dress,Dresses
24937,Shane,Smith,2021-04-07 05:19:00.000000 UTC,2021,4,18.0,Tommy Hilfiger Men's Micro Flag Printed Boxer,Underwear
24937,Shane,Smith,2021-04-07 05:19:00.000000 UTC,2021,4,119.0,Jet Lag Men's Lcy Weight Short,Shorts
24937,Shane,Smith,2021-04-07 05:19:00.000000 UTC,2021,4,173.0,Scotch & Soda Men's Ralston Flat Iron Jean,Jeans
97059,Alyssa,Spencer,2025-04-24 09:10:36.135586 UTC,2025,4,72.0,Speedo Women's Breaststroke 4 Hope Voyager Splice Two Piece Swimsuit,Swim
19769,James,Cross,2021-04-19 01:59:00.000000 UTC,2021,4,110.0,Vintage-washed Microcorduroy Pants Blue/Gray Cuffed,Pants
58995,Jessica,Joseph,2024-04-27 10:09:00.000000 UTC,2024,4,56.0,Le Mystere Women's Florence Nursing Bra  #161,Maternity
103139,Steve,Mack,2024-04-15 06:36:00.000000 UTC,2024,4,18.989999771118164,FEA Men's The Beatles Golden Slumbers T-Shirt,Tops & Tees
103139,Steve,Mack,2024-04-15 06:36:00.000000 UTC,2024,4,49.5,Volcom Men's Armstrong Swimwear,Swim
75963,Emily,Hughes,2025-04-04 05:50:00.000000 UTC,2025,4,59.9900016784668,Sutton Studio Women's Back Zip Ponte Pencil Skirt,Skirts
75963,Emily,Hughes,2025-04-04 05:50:00.000000 UTC,2025,4,129.0,Open Cotton Pique Jacket / Open Cotton Pique Jacket,Blazers & Jackets
47090,Jennifer,Brown,2023-04-10 17:46:00.000000 UTC,2023,4,74.0,SWIM SYSTEMS Sienna Wear it 3 ways D-cups. Criss cross; over the shoulder; halter. top only,Swim
36305,Mark,Smith,2025-04-16 14:37:00.000000 UTC,2025,4,17.5,Allegra K Men Elastic Waist Drawstring Slant Pockets Casual Pants Black W33,Pants
36305,Mark,Smith,2025-04-16 14:37:00.000000 UTC,2025,4,69.989997863769531,O'Neill Men's Superfreak Boardshorts,Swim
36306,Mark,Smith,2025-04-24 14:37:00.000000 UTC,2025,4,22.0,2(x)ist Men's Essential Boxer Brief,Underwear
30321,Stanley,Rhodes,2023-04-19 00:04:00.000000 UTC,2023,4,9.9899997711181641,Mens Ultra Soft Plaid Fleece Pajama Pants,Sleep & Lounge
30321,Stanley,Rhodes,2023-04-19 00:04:00.000000 UTC,2023,4,50.0,Arizona Men's Big and Tall Solid Cargo Shorts,Shorts
21494,Stacey,Salazar,2025-04-20 01:49:00.000000 UTC,2025,4,7.9000000953674308,Brown Seamless Leggings Full Length,Leggings
96791,Jennifer,Humphrey,2025-04-08 17:22:00.000000 UTC,2025,4,44.9900016784668,Fox Juniors Dylan Four Pocket Short,Shorts
120942,Stephanie,Evans,2024-04-28 14:39:00.000000 UTC,2024,4,67.300003051757812,Smith Optics Serpico Sunglasses,Plus
24087,Brandon,Freeman,2025-04-26 03:44:33.722814 UTC,2025,4,52.130001068115234,Calvin Klein Sportswear Men's Fine Line Plaid Short,Shorts
122211,David,Mckee,2021-04-20 08:45:00.000000 UTC,2021,4,51.459999084472656,Wrangler Men's Rugged Wear Classic Fit Jean,Jeans
24633,Robert,Porter,2025-04-19 12:29:00.000000 UTC,2025,4,25.0,Bottoms Out Men's Check Woven Sleep Pant,Sleep & Lounge
24633,Robert,Porter,2025-04-19 12:29:00.000000 UTC,2025,4,25.940000534057617,Seirus Innovation Men's Original All Weather Glove,Accessories
29670,Mackenzie,Duran,2023-04-25 10:08:00.000000 UTC,2023,4,12.989999771118164,Seamless Fashion Leggings - Black,Leggings
29670,Mackenzie,Duran,2023-04-25 10:08:00.000000 UTC,2023,4,25.0,Alki'i Missy Hibiscus Tube Summer Beach Sun Dress - Maui Print,Dresses
16824,Mike,Walters,2025-04-19 00:53:00.000000 UTC,2025,4,127.0,Ray-Ban RB4075 Sunglasses,Accessories
95637,Justin,Hatfield,2023-04-03 14:49:00.000000 UTC,2023,4,25.0,Russell Athletic Men's Dri Power Crewneck Sweatshirt,Active
15198,Melvin,Barnes,2022-04-12 10:33:00.000000 UTC,2022,4,9.9899997711181641,Dr. Comfort Diabetic Ankle Socks,Socks
17385,Tammy,Chen,2023-04-18 06:07:00.000000 UTC,2023,4,25.0,Lamaze Maternity Women's Seamless V-Neck Cami-Thin Straps,Maternity
19077,Jordan,Young,2025-04-26 19:23:10.707664 UTC,2025,4,49.9900016784668,Superman Embroidered Logo Blue Bathrobe,Sleep & Lounge
120049,Brandon,Marquez,2025-04-25 06:44:00.000000 UTC,2025,4,99.989997863769517,New Men's Postage Morrision/ Coyote Modern Vintage Premium Denim Jean,Jeans
120050,Brandon,Marquez,2025-04-17 06:44:00.000000 UTC,2025,4,25.0,Kanu Surf Men's Fiji Rashguard Shirt,Swim
78045,David,Williams,2025-04-19 18:35:00.000000 UTC,2025,4,43.9900016784668,Volcom Men's Spike Sweater,Sweaters
15331,Kayla,Ingram,2023-04-08 09:24:00.000000 UTC,2023,4,25.0,Spalding Women's Capri Legging,Active
15331,Kayla,Ingram,2023-04-08 09:24:00.000000 UTC,2023,4,43.950000762939446,Volcom Juniors Moclov Crew Hoodie,Fashion Hoodies & Sweatshirts
112879,Daniel,Park,2024-04-22 13:29:00.000000 UTC,2024,4,33.0,Southpole Men's Belted Color Twill Basic Short,Shorts
112879,Daniel,Park,2024-04-22 13:29:00.000000 UTC,2024,4,36.0,Mountain Hardwear Men's Dome Perignon,Accessories
19881,Christine,Vazquez,2025-04-27 11:14:24.232805 UTC,2025,4,129.0,Jules & Jim Women's Hot Mama Neck Dress,Maternity
113610,Jose,Brown,2020-04-16 06:08:00.000000 UTC,2020,4,20.0,Champion Men's Performance 2 Pack Stretch Boxer Brief,Underwear
113610,Jose,Brown,2020-04-16 06:08:00.000000 UTC,2020,4,39.9900016784668,Throwdown Hit Squad Men's Board Shorts Fight Swim Trademark,Swim
10079,Stephen,Robertson,2022-04-08 15:56:00.000000 UTC,2022,4,34.0,American Apparel Shiny Sun Short,Swim
10079,Stephen,Robertson,2022-04-08 15:56:00.000000 UTC,2022,4,60.0,Majestic International Men's Knit Waffle 48 Inch Kimono,Sleep & Lounge
9472,Edward,Thompson,2023-04-01 17:06:00.000000 UTC,2023,4,25.0,Lee Men's Wrinkle Resistant Double Pleat Denim Pant,Jeans
60795,Courtney,Mcmahon,2024-04-07 09:32:00.000000 UTC,2024,4,7.9499998092651358,BRAZA S1009 Body & Clothing Double Sided Flash Tape,Plus
102586,Deanna,James,2025-04-21 08:20:00.000000 UTC,2025,4,9.25,Pop Women's Headband Neck/Ear Warmer Hand made Black,Accessories
20996,Fernando,Williams,2024-04-28 04:15:00.000000 UTC,2024,4,32.9900016784668,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER INDU VNECK DESIGN CHOCOLATE WARM & SOFT,Sweaters
20996,Fernando,Williams,2024-04-28 04:15:00.000000 UTC,2024,4,43.400001525878906,O'Neill Men's Aggressor Freak Board-Shorts,Swim
98344,Mark,Hoffman,2025-04-26 16:49:56.816664 UTC,2025,4,125.0,Bill's Khakis Original Twill Pants - M2 Style,Pants
69162,Crystal,Bird,2025-04-15 03:46:00.000000 UTC,2025,4,148.0,Pendleton Women's Petite Flannel True Fit Trouser,Pants & Capris
9913,Brian,Lynch,2023-04-10 13:20:00.000000 UTC,2023,4,54.930000305175774,Navigator Swim Shorts,Swim
9913,Brian,Lynch,2023-04-10 13:20:00.000000 UTC,2023,4,94.949996948242173,Volcom Mens Shipwreck Jacket,Outerwear & Coats
9913,Brian,Lynch,2023-04-10 13:20:00.000000 UTC,2023,4,189.97999572753903,FactoryExtreme Triology Men's Black Leather Blazer,Suits & Sport Coats
9913,Brian,Lynch,2023-04-10 13:20:00.000000 UTC,2023,4,259.989990234375,Calvin Klein Mens 2 Button Solid Black Wool Suit,Suits & Sport Coats
78757,Brandon,Burton,2025-04-25 09:57:00.000000 UTC,2025,4,75.629997253417969,Carhartt Men's Flame Resistant Tradesman Twill Shirt,Tops & Tees
48238,Savannah,Lang,2025-04-26 19:10:11.062477 UTC,2025,4,18.0,Nine West Women's Floral Textured and Solid Flat Knit 3 Pair Pack Knee High Sock,Socks & Hosiery
48238,Savannah,Lang,2025-04-26 19:10:11.062477 UTC,2025,4,19.989999771118164,Lace Trim Layering Cami for Women,Tops & Tees
48238,Savannah,Lang,2025-04-26 19:10:11.062477 UTC,2025,4,33.9900016784668,Roxy Teenie Wahine Tiger Hoodie Sweatshirt Brown,Fashion Hoodies & Sweatshirts
10067,Michelle,Schultz,2025-04-28 11:11:41.057139 UTC,2025,4,8.6099996566772461,Allegra K Woman Meshy Long Sleeve Patchwork Slim Fit Shirt Tops Black S,Tops & Tees
10067,Michelle,Schultz,2025-04-28 11:11:41.057139 UTC,2025,4,215.0,A Pea in the Pod Collection: AG Jeans Secret Fit Belly(r) 5 Pocket Maternity Jeans,Maternity
18083,Daniel,Shannon,2023-04-07 03:26:00.000000 UTC,2023,4,18.0,baskit Men's Energy Jock Underwear,Underwear
49377,Paul,Johnson,2025-04-21 13:57:00.000000 UTC,2025,4,179.94999694824219,Carhartt Men's Astoria Jacket,Outerwear & Coats
35923,Taylor,Hamilton,2025-04-25 14:15:48.563880 UTC,2025,4,133.52999877929688,Spiewak Women's Liscome Bay Coat,Outerwear & Coats
58752,Brian,Gonzalez,2024-04-01 13:43:00.000000 UTC,2024,4,10.0,Carhartt Mens Work-dryÂ® Lightweight Western Boot Over-the-calf Sock,Socks
